customer_id,customer_name,id_number,date_of_birth,gender,employment_status,monthly_income,marital_status,customer_segment,province,email,phone,credit_score,onboarding_date,source_system,record_created_at
CUST008632,Lynn Jenkins,59051268520838,1959-05-12,M,Employed,42944.56,Single,Retail,KwaZulu-Natal,annette84@example.org,+44(0)2074960796,381,2016-04-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008633,Leah Lamb-Lee,99080984780880,1999-08-09,M,Employed,73466.07,Divorced,Business,Gauteng,fieldharry@example.com,+449098790179,456,2016-01-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008634,Mr Anthony Crawford,65120897430857,1965-12-08,M,Employed,171197.84,Single,Business,Gauteng,oferguson@example.org,(029)2018809,519,2017-12-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008635,Denis Davidson,52111686260886,1952-11-16,M,Employed,38207.37,Divorced,Retail,Gauteng,francesthompson@example.net,+44(0)306 9990614,357,2023-08-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008636,Zoe Crawford,93110131070867,1993-11-01,F,Contract,57603.57,Married,Business,Eastern Cape,ameliaberry@example.com,+443069990597,373,2018-09-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008637,Mrs Wendy Davies,52052912420892,1952-05-29,F,Self-Employed,110580.46,Divorced,Business,Western Cape,qporter@example.com,(0118) 4960742,426,2018-07-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008638,Brandon Scott,66100174050862,1966-10-01,M,Employed,9487.36,Single,Retail,Western Cape,wyatttony@example.org,(0131) 496 0994,388,2016-05-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008639,Deborah Naylor,67110806810895,1967-11-08,F,Contract,228911.7,Widowed,Private Banking,Mpumalanga,frances00@example.org,01214960427,582,2017-01-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008640,Teresa Lee,56032704390851,1956-03-27,F,Employed,387011.11,Single,Private Banking,Western Cape,westhannah@example.net,+441164960280,783,2021-06-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008641,Heather Hooper,84081405510821,1984-08-14,F,Self-Employed,9741.39,Married,Youth,KwaZulu-Natal,louis96@example.com,(0909) 8790659,300,2017-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008642,Jasmine Harvey,75061952860883,1975-06-19,M,Contract,129193.73,Divorced,Private Banking,Free State,tracy24@example.net,(0121)4960297,444,2021-07-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008643,Dr Gregory Fraser,68062150040816,1968-06-21,M,Contract,26763.57,Single,Retail,Western Cape,birdwilliam@example.com,+44(0)113 496 0680,300,2023-12-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008644,Geraldine Morton,70112888410816,1970-11-28,M,Employed,27868.5,Married,Retail,Eastern Cape,pnicholson@example.net,+44(0)1632 960561,361,2015-11-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008645,Alice Edwards,76021208690873,1976-02-12,F,Self-Employed,363848.15,Married,Private Banking,Western Cape,carolyn99@example.org,+44118 4960756,744,2017-08-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008646,Sharon Reed,97011795480856,1997-01-17,M,Employed,36088.1,Married,Retail,Gauteng,jamie81@example.net,0113 496 0035,406,2015-07-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008647,Mandy Hart,56041252300832,1956-04-12,M,Contract,33744.95,Single,Retail,Limpopo,whiteadrian@example.net,(0116) 4960504,352,2018-02-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008648,Nicholas Morgan-Slater,90101650960857,1990-10-16,M,Employed,173720.08,Single,Business,North West,justin99@example.net,0151 4960929,579,2018-06-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008649,Leigh Ward,55022603930829,1955-02-26,F,Contract,16247.54,Single,Retail,Western Cape,glamb@example.com,(0117) 4960036,375,2023-07-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008650,Kevin Davies,83012778500895,1983-01-27,M,Employed,126860.35,Married,Business,Western Cape,clairedoyle@example.net,+44151 4960048,524,2021-03-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008651,Dominic Richardson-Webster,96070973670882,1996-07-09,M,Self-Employed,21323.53,Married,Retail,Western Cape,owen71@example.com,0808 1570194,300,2023-06-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008652,Catherine Willis,50122888790830,1950-12-28,M,Self-Employed,43598.16,Married,Retail,Northern Cape,nanderson@example.org,01154960220,369,2021-01-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008653,Alexander Jones,65060168810897,1965-06-01,M,Self-Employed,19327.83,Single,Senior,Mpumalanga,gillian72@example.net,(0306) 9990396,310,2015-11-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008654,Jonathan Hunt,79042614380814,1979-04-26,F,Self-Employed,483079.85,Widowed,Private Banking,Gauteng,johnsonmarc@example.net,+44131 4960397,830,2022-12-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008655,Megan Coles,86111156700811,1986-11-11,M,Unemployed,6152.53,Divorced,Private Banking,Eastern Cape,iahmed@example.org,(0161) 496 0796,300,2021-02-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008656,Mr Maurice Carter,85020164100889,1985-02-01,M,Contract,152138.86,Married,Business,KwaZulu-Natal,kieran92@example.net,+4428 9018 0818,462,2021-06-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008657,Dr Malcolm Young,64020238550856,1964-02-02,F,Employed,286456.76,Single,Private Banking,Gauteng,zholt@example.net,+4420 7496 0370,704,2022-09-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008658,Dr Reece Khan,59120899400870,1959-12-08,M,Contract,266218.82,Single,Private Banking,Western Cape,marierogers@example.org,0113 496 0030,635,2021-02-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008659,Dr Francis Brady,61080272030892,1961-08-02,M,Employed,119513.19,Married,Business,Gauteng,rogerwilliamson@example.com,+44(0)29 2018610,472,2018-05-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008660,Cameron Hopkins-Pearce,98021637740896,1998-02-16,F,Self-Employed,15221.73,Widowed,Senior,Limpopo,hali@example.net,+44113 4960523,300,2021-03-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008661,Vanessa Byrne,87071677340891,1987-07-16,M,Unemployed,7236.08,Married,Retail,Gauteng,gavinellis@example.net,+441614960434,300,2022-05-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008662,Pamela Davis,92112768840886,1992-11-27,M,Employed,20886.61,Single,Youth,Limpopo,ataylor@example.com,+4429 2018 0745,300,2018-05-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008663,Dr Sophie Williams,56030384590851,1956-03-03,M,Contract,37651.65,Single,Retail,North West,rlees@example.com,(0161)4960917,318,2016-02-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008664,Daniel Hall,84112498740867,1984-11-24,M,Contract,103636.11,Married,Business,Gauteng,hughakhtar@example.com,01514960476,390,2019-07-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008665,Dr Joe Robson,68071025330842,1968-07-10,F,Employed,10630.29,Married,Retail,KwaZulu-Natal,kathrynwoodward@example.net,(0131) 4960859,368,2023-06-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008666,Antony Atkinson,61082813680854,1961-08-28,F,Employed,146123.14,Married,Business,Western Cape,joneskerry@example.net,+44118 4960563,479,2015-06-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008667,Jonathan Brown,68061412390859,1968-06-14,F,Employed,93650.31,Married,Business,North West,diana72@example.com,+4428 9018 0779,435,2018-07-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008668,Miss Elaine Sykes,77101671120895,1977-10-16,M,Retired,18056.45,Married,Senior,Eastern Cape,williamspatricia@example.org,+44909 879 0124,309,2019-09-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008669,Abdul Harris,88101063570817,1988-10-10,M,Employed,28849.48,Divorced,Senior,KwaZulu-Natal,franktaylor@example.org,(0117)4960293,331,2016-01-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008670,Derek Metcalfe,92080523040820,1992-08-05,F,Self-Employed,11069.19,Single,Senior,North West,brett61@example.com,(029) 2018 0398,334,2022-05-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008671,Margaret Wyatt,64033033130846,1964-03-30,F,Employed,30263.48,Divorced,Retail,Gauteng,hillmarilyn@example.net,+44(0)118 4960661,398,2018-09-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008672,Ms Katherine Fowler,77110359250854,1977-11-03,M,Employed,26381.99,Single,Senior,Western Cape,ross31@example.org,+4429 2018 0012,385,2018-01-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008673,Mrs Ashleigh Davies,68031867300866,1968-03-18,M,Contract,29021.09,Single,Retail,Limpopo,roseraymond@example.org,+44(0)1174960374,300,2023-04-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008674,Annette Evans-Thomas,95013073890815,1995-01-30,M,Employed,15280.84,Married,Youth,Gauteng,jaybradshaw@example.net,(0161) 496 0600,336,2015-08-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008675,Mrs Nicole Robinson,91030680010821,1991-03-06,M,Retired,8417.95,Single,Retail,North West,palmerdale@example.com,+44(0)1632960459,330,2016-07-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008676,Chloe Bradley,74091765370840,1974-09-17,M,Employed,70104.16,Married,Business,Eastern Cape,alexandra34@example.com,0116 4960142,456,2015-10-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008677,Chelsea White,68020587560888,1968-02-05,M,Employed,28504.23,Married,Senior,Western Cape,lynntownsend@example.org,01632960379,401,2016-01-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008678,Peter Wright,50090118820866,1950-09-01,F,Employed,5373.8,Single,Youth,Gauteng,ruthwatson@example.org,+44115 496 0125,344,2021-08-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008679,Reece Dixon,62102034710860,1962-10-20,F,Retired,16683.65,Single,Business,Gauteng,henry33@example.net,+44115 4960342,319,2015-01-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008680,Phillip Smith,89122796970897,1989-12-27,M,Employed,301255.47,Married,Private Banking,Gauteng,gemmaturner@example.com,+44(0)3069990355,691,2016-03-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008681,Mr Joel Russell,55092899800867,1955-09-28,M,Employed,42640.24,Married,Retail,Western Cape,byrnegeoffrey@example.org,(028) 9018 0055,396,2020-05-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008682,Kate Smith,85102631070878,1985-10-26,F,Employed,199544.66,Married,Business,Limpopo,cunninghamjoanne@example.net,+448081570312,535,2015-06-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008683,Ryan Moore,72022359430896,1972-02-23,M,Employed,142792.38,Single,Business,Western Cape,paigetaylor@example.org,0306 9990777,473,2020-04-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008684,Shannon Green,97030630860810,1997-03-06,F,Self-Employed,23253.52,Widowed,Retail,Western Cape,abigail96@example.com,+44116 4960814,300,2019-01-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008685,Jenna Morley-Mitchell,79070593430850,1979-07-05,M,Self-Employed,25578.18,Single,Retail,Gauteng,beverleymoore@example.net,01214960632,364,2019-07-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008686,Mr Marc Myers,94011728130873,1994-01-17,F,Employed,15555.97,Single,Retail,Gauteng,osmith@example.org,+44(0)131 4960610,368,2021-01-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008687,Geraldine Jones,91041557240868,1991-04-15,M,Employed,46869.84,Single,Business,Northern Cape,danny15@example.net,(0114)4960063,379,2016-03-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008688,Ms Alexandra Carter,91070674670886,1991-07-06,M,Contract,29414.25,Married,Retail,Gauteng,linda05@example.com,03069990857,318,2017-12-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008689,Dr Neil King,53070453800856,1953-07-04,M,Employed,37803.32,Single,Retail,Gauteng,lydia89@example.org,+44(0)1414960442,366,2016-10-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008690,Eileen Brown,58030592670848,1958-03-05,M,Employed,17685.36,Married,Retail,Eastern Cape,ronaldbird@example.net,(0118)4960153,387,2021-08-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008691,Elliot French,75103182020876,1975-10-31,M,Employed,101340.98,Married,Business,Western Cape,osullivanfrancesca@example.com,+44131 496 0620,433,2021-04-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008692,Dr Dominic Harris,90120941700820,1990-12-09,F,Employed,124311.52,Single,Business,Gauteng,gsteele@example.org,0116 496 0953,443,2023-11-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008693,Maureen Fox,81021072530844,1981-02-10,M,Employed,184342.63,Divorced,Business,Northern Cape,ruth48@example.com,(0909)8790676,526,2017-10-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008694,Denis Pugh,76090798180888,1976-09-07,M,Employed,53567.31,Single,Business,KwaZulu-Natal,greenwendy@example.net,+44(0)9098790727,434,2015-12-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008695,Dr Amber Horton,85020152850875,1985-02-01,M,Employed,16764.68,Widowed,Retail,Gauteng,steven20@example.net,+44(0)29 2018699,310,2018-09-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008696,Leigh Robinson,65091704770837,1965-09-17,F,Employed,41985.63,Single,Retail,Limpopo,pearsonnicola@example.com,+44114 4960747,428,2016-11-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008697,Angela Herbert,87032827640874,1987-03-28,F,Self-Employed,5790.71,Married,Youth,Gauteng,luke32@example.net,(0306) 999 0982,300,2017-01-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008698,Lesley Clarke-Atkins,72050832830831,1972-05-08,F,Retired,14841.73,Single,Retail,Western Cape,connor08@example.org,+44(0)1314960456,345,2022-04-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008699,Karl Warren,66021073200815,1966-02-10,M,Retired,14592.89,Divorced,Retail,Limpopo,lawrence96@example.net,09098790464,378,2021-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008700,Emma Price,88100629120866,1988-10-06,F,Contract,95153.25,Single,Business,Free State,djohnson@example.com,+44(0)121 496 0808,399,2022-11-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008701,Ms Tracy Grant,91012820920843,1991-01-28,F,Employed,25322.09,Single,Retail,Western Cape,susanpayne@example.net,+44(0)141 496 0144,380,2016-03-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008702,Mr Marc Evans,84070527090813,1984-07-05,F,Employed,439065.54,Single,Private Banking,Gauteng,glenn53@example.com,+44(0)808 157 0001,798,2022-01-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008703,Sharon Barton-Burton,66061796270889,1966-06-17,M,Contract,14104.34,Single,Retail,KwaZulu-Natal,eileen79@example.com,(0121) 4960653,316,2015-03-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008704,Rachel Shaw,58072897310881,1958-07-28,M,Employed,69366.47,Married,Business,North West,nshah@example.com,(0115)4960822,445,2020-04-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008705,Dominic Owen,85042285770836,1985-04-22,M,Employed,26956.97,Married,Retail,KwaZulu-Natal,marksmith@example.org,+44(0)117 496 0579,373,2017-06-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008706,Stewart Jenkins,53120164960843,1953-12-01,M,Employed,23160.58,Married,Retail,KwaZulu-Natal,kingjoshua@example.org,+44(0)131 4960425,353,2023-03-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008707,Amy Cook,71070430620841,1971-07-04,F,Employed,29251.78,Married,Retail,Gauteng,obrienmalcolm@example.com,+44(0)29 2018 0465,382,2022-12-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008708,Richard Green-Howarth,64030375990828,1964-03-03,M,Contract,466752.46,Single,Private Banking,KwaZulu-Natal,qstephenson@example.com,+44808 157 0218,821,2016-06-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008709,Valerie Douglas,74072586150885,1974-07-25,M,Contract,32678.86,Single,Senior,Mpumalanga,ostone@example.com,028 9018 0185,361,2016-11-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008710,Dr Douglas Saunders,98033008950822,1998-03-30,F,Contract,16510.68,Married,Retail,Western Cape,johnsonclaire@example.org,01632 960 893,300,2023-04-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008711,Mrs Francesca Morris,76030909540821,1976-03-09,F,Contract,206900.74,Single,Private Banking,Gauteng,mohammedbaker@example.com,(029)2018697,542,2022-08-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008712,Carol Hancock-Carey,55122854640899,1955-12-28,M,Employed,57551.68,Married,Business,Western Cape,tphillips@example.com,(0131)4960447,424,2020-09-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008713,Mrs Jane Lucas,69062942440857,1969-06-29,F,Self-Employed,32978.13,Single,Senior,Western Cape,kate29@example.net,+44116 496 0567,315,2017-09-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008714,Dr Toby Davies,94041055800878,1994-04-10,M,Employed,247102.93,Single,Private Banking,Western Cape,nfraser@example.com,+44131 496 0385,621,2019-07-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008715,Dr Rebecca Stevenson,86112420500862,1986-11-24,F,Self-Employed,24639.09,Married,Retail,Gauteng,smithbrandon@example.net,+44(0)9098790953,300,2015-01-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008716,Dr Antony Wilson,99080634750875,1999-08-06,F,Employed,166448.93,Divorced,Business,Gauteng,conwayabbie@example.net,+44(0)1632960153,483,2022-08-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008717,Gareth Potter,60111649940880,1960-11-16,F,Self-Employed,117205.49,Divorced,Business,Eastern Cape,jeffrey60@example.org,+44117 496 0548,472,2020-11-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008718,Malcolm Edwards,83013026330886,1983-01-30,F,Retired,6796.33,Married,Retail,Western Cape,sdavison@example.net,+44(0)115 496 0467,300,2018-01-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008719,Claire Hughes,56111218210831,1956-11-12,F,Employed,24200.4,Single,Retail,Free State,annahunter@example.net,+44121 4960615,383,2021-06-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008720,Vanessa Singh,59061056250841,1959-06-10,M,Employed,17610.48,Married,Youth,KwaZulu-Natal,smithgillian@example.org,(0118) 496 0759,357,2023-11-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008721,Declan Abbott-Savage,95040379240883,1995-04-03,M,Employed,19384.18,Married,Youth,Western Cape,daviesdaniel@example.net,+44161 4960406,356,2023-03-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008722,Maureen Butler,79040133750825,1979-04-01,F,Employed,351047.78,Widowed,Private Banking,Gauteng,marionstewart@example.com,(0131)4960683,719,2023-09-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008723,Declan Davies-Simpson,86101790960895,1986-10-17,M,Employed,10337.06,Single,Senior,KwaZulu-Natal,maureen48@example.com,+44289018556,372,2017-02-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008724,Natasha Holmes,90061667170816,1990-06-16,M,Contract,207824.7,Married,Private Banking,Gauteng,donna15@example.org,(0161)4960105,542,2020-07-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008725,Dennis Murphy-Stephenson,64101537180898,1964-10-15,F,Employed,35141.89,Single,Retail,North West,mariachambers@example.com,+44116 4960052,333,2021-02-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008726,Hilary Robinson,72090416260893,1972-09-04,F,Employed,40567.04,Single,Retail,Gauteng,goodwinjeremy@example.org,+44(0)151 4960982,348,2017-09-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008727,Lucy Kirby-Roberts,68080972520898,1968-08-09,M,Self-Employed,9745.9,Divorced,Retail,Gauteng,qbarton@example.net,(0306) 999 0243,329,2015-09-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008728,Mr Danny Hughes,95052793570811,1995-05-27,M,Employed,9562.48,Married,Retail,Gauteng,maycameron@example.org,+44(0)191 4960815,323,2019-10-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008729,Dr Alex Andrews,54010253260829,1954-01-02,M,Employed,31805.97,Single,Retail,KwaZulu-Natal,charles39@example.net,(0808) 157 0726,344,2017-05-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008730,Mrs Jessica Moore,91061962100894,1991-06-19,M,Contract,123167.85,Divorced,Business,Limpopo,moorenatasha@example.net,+44(0)1632 960484,441,2021-11-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008731,Katy Duncan,52052584290843,1952-05-25,M,Contract,145242.4,Single,Private Banking,Gauteng,katherine87@example.org,+44161 496 0988,501,2022-06-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008732,Sara Lambert,56072612680854,1956-07-26,F,Employed,15965.83,Single,Youth,KwaZulu-Natal,victormurray@example.net,+44(0)28 9018 0993,355,2019-05-11,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008733,Dr Jordan Marsden,91061090570894,1991-06-10,M,Employed,195662.85,Married,Business,Gauteng,declan30@example.com,+44(0)151 4960826,602,2017-02-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST008734,Abdul Griffiths,84031260990811,1984-03-12,M,Employed,17618.0,Married,Youth,KwaZulu-Natal,carterderek@example.net,+441164960425,325,2020-12-01,CORE_BANKING,2026-04-18 13:21:48.668940
